isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,Keller Williams Premiere Properties,1937.0,,700,,2484442,IL,Cook County,-87.60231018066406,60615,2690.82,11164607,35,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.79611968994141,,,"Condo - Chicago, IL",,,,,5455 South Ingleside Avenue #2E,,,https://listings.listhub.net/pages/MREDIL/11164607/?channel=mashv,1,True,Hyde Park,,175000,250.0,,0,,,False,Hot Water (Natural Gas),Window Unit(s) A/C,,1,99.6,,356.0,,20113280251005,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1919.0,3:00 PM,1409,,2459538,IL,Cook County,-87.71495819091797,60625,6135.0,11147819,50,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.97505950927734,2021-07-11,,"1.5 Story, Bungalow - Chicago, IL",,,1.0,Garage,5144 North Bernard Street,1:00 PM,3877.0,https://listings.listhub.net/pages/MREDIL/11147819/?channel=mashv,1,True,North Park,,400000,283.88928317956,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.53,,,,13114020300000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': 'Hibbard Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Von Steuben Metro Science Senior', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Realty Infinity,2008.0,2016-02-04 15:00:00,1335,,35028,IL,Cook County,-87.689697265625,60625,2683.38,11138258,49,Condo/Coop,Residential,Condominium,2,,N,Chicago,MLS Listing,41.981201171875,2016-02-07 00:00:00,2015-08-10 00:00:00,"Condo - Chicago, IL",2015-08-10 00:00:00,350000.0,1.0,Garage,2409 West Catalpa Avenue #308,2016-02-04 13:00:00,,https://listings.listhub.net/pages/MREDIL/11138258/?channel=mashv,2,True,Bowmanville,Y,330000,247.19101123595505,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.5,,334.5833333333333,,13122180511016,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Jamieson Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Mather High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Hope College Prep High School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"iRealty Flat Fee Brokerage, Inc.",1969.0,4:00 PM,1100,,2413171,IL,Cook County,-87.73052978515625,60641,2655.93,11116035,79,Single Family Residential,Residential,Single Family Attached,2,,,Chicago,MLS Listing,41.95830917358398,2021-08-29,,"Garden Unit - Chicago, IL",,,1.0,,4231 North Kedvale Avenue #1C,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11116035/?channel=mashv,2,True,Old Irving Park,,215000,195.45454545454547,,0,,,False,Baseboard (Natural Gas),Window Unit(s) A/C,,1,99.44,,268.0,,13154110281003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Baird & Warner - South Loop,1944.0,1:00 PM,2200,,2504700,IL,Cook County,-87.69152069091797,60652,1200.24,11178522,22,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.74459075927734,2021-08-21,,"2 Stories, Georgian - Chicago, IL",,,2.0,Garage,8158 South Fairfield Avenue,11:00 AM,3398.0,https://listings.listhub.net/pages/MREDIL/11178522/?channel=mashv,2,True,Wrightwood,,275000,125.0,,0,,,False,,Central A/C,,1,99.43,,,,19362160530000,Georgian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,,,1100,,2493213,IL,Cook County,-87.68739318847656,60612,2544.96,11170544,31,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.8737907409668,,,"Condo,Low Rise (1-3 Stories) - Chicago, IL",,,2.0,,2441 West Harrison Street #2,,,https://listings.listhub.net/pages/MREDIL/11170544/?channel=mashv,1,True,Tri-Taylor,,235000,213.63636363636363,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.35,,180.0,,16134030541003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,2003.0,3:00 PM,845,2007-06-01 12:06:00,158652,IL,Cook County,-87.64209747314453,60661,4732.29,11125479,71,Condo/Coop,Residential,Condominium,1,,N,Chicago,MLS Listing,41.87990188598633,2020-03-08,2016-09-06 00:00:00,"Condo,High Rise (7+ Stories) - Chicago, IL",2016-09-06 00:00:00,339900.0,1.0,Garage,125 South Jefferson Street #3110,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11125479/?channel=mashv,1,True,West Loop Gate,Y,320000,378.698224852071,255000.0,0,,,False,,Central A/C,,1,99.35,,562.0,,17161070371253,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Skinner Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"The Matt Laricy Group, A Division of Americorp",2006.0,,1600,,2501968,IL,Cook County,-87.7184066772461,60623,2717.92,11176665,24,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.86053085327148,,,"2 Stories - Chicago, IL",,,2.0,,1501 South Ridgeway Avenue,,3724.0,https://listings.listhub.net/pages/MREDIL/11176665/?channel=mashv,2,True,Homan Square,,209000,130.625,,0,,,False,,Central A/C,,1,99.25,,,,16231270010000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Illinois Real Estate Partners,1947.0,,1072,,2484454,IL,Cook County,-87.71526336669922,60652,3360.26,11167303,34,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.74435043334961,,,"2 Stories, Georgian - Chicago, IL",,,2.0,Garage,3720 West 82nd Street,,5001.0,https://listings.listhub.net/pages/MREDIL/11167303/?channel=mashv,1,True,Parkview,,220000,205.22388059701493,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.25,,,,19351190500000,Georgian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Main Street Real Estate Group,,,1000,,548216,IL,Cook County,-87.66950225830078,60622,5044.82,11194204,7,Condo/Coop,Residential,Apartment,1,,,Chicago,MLS Listing,41.89469909667969,,,"Flat - Chicago, IL",,,,,717 North Paulina Street #1,,,https://listings.listhub.net/pages/MREDIL/11194204/?channel=mashv,1,True,East Ukrainian Village,,315000,315.0,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.25,,240.0,,17072070501002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Elite,1925.0,12:30 PM,1515,,2277504,IL,Cook County,-87.66919708251953,60643,3621.8,11125859,70,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.69863891601563,2021-06-19,,"1.5 Story - Chicago, IL",,,2.0,,10728 South Hale Avenue,11:00 AM,4400.0,https://listings.listhub.net/pages/MREDIL/11125859/?channel=mashv,2,True,East Beverly,,245900,162.31023102310232,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,99.17,,,,25184010090000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,HomeSmart Connect Real Estate,1958.0,,1400,2017-03-06 00:00:00,1552347,IL,Cook County,-87.61070251464844,60628,1137.39,11173263,29,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.69929885864258,,,"1 Story - Chicago, IL",,,2.0,Garage,10725 South Eberhart Avenue,,3790.0,https://listings.listhub.net/pages/MREDIL/11173263/?channel=mashv,2,True,Roseland,,239000,170.71428571428572,30000.0,0,,,False,,Central A/C,,1,99.0,,,,25154020140000,Other,,,0,0,1,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2008.0,1:00 PM,1182,,2517297,IL,Cook County,-87.63970947265625,60610,3568.74,11186748,15,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.90369033813477,2021-08-15,,"Condo - Chicago, IL",,,1.0,Garage,437 West Division Street #803,11:30 AM,,https://listings.listhub.net/pages/MREDIL/11186748/?channel=mashv,2,True,Cabrini Green,,360000,304.56852791878174,,0,,,False,,Central A/C,,1,99.0,,615.0,,17043070544099,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,HomeSmart Connect Real Estate,1954.0,2:00 PM,1173,,2495128,IL,Cook County,-87.78096008300781,60630,4054.0,11181159,20,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.96331024169922,2021-08-15,,"1.5 Story - Chicago, IL",,,2.0,Garage,4544 North Moody Avenue,12:00 PM,3781.0,https://listings.listhub.net/pages/MREDIL/11181159/?channel=mashv,1,True,Big Oaks,,285000,242.96675191815856,,0,,,False,Hot Water,Window Unit(s) A/C,,1,99.0,,,,13171120540000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Smyser Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,1905.0,,2496,,748790,IL,Cook County,-87.71160125732422,60618,5083.46,11156555,42,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.93880081176758,,,"1.5 Story - Chicago, IL",,,2.0,Garage,3142 North Christiana Avenue,,3093.0,https://listings.listhub.net/pages/MREDIL/11156555/?channel=mashv,3,True,Avondale,,669000,268.02884615384613,,0,,,False,,Central A/C,,1,99.0,,,,13262040240000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Kale Realty,2004.0,,1250,,2527965,IL,Cook County,-87.6270523071289,60616,5718.86,11192580,9,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.86016845703125,,,"Condo - Chicago, IL",,,1.0,Garage,1601 South State Street #4H,,,https://listings.listhub.net/pages/MREDIL/11192580/?channel=mashv,2,True,South Loop,,330000,264.0,,0,,,False,,Central A/C,,1,98.78,,43.166666666666664,,17223000791025,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'South Loop Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Phillips Academy High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Chicago ONEChicago,1920.0,1:00 PM,1180,,2521553,IL,Cook County,-87.63269805908203,60610,5788.5,11189073,13,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.90431976318359,2021-08-21,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,,1211 North LASALLE Street #1502,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11189073/?channel=mashv,2,True,Gold Coast,,299000,253.38983050847457,,0,,,False,Baseboard (Electric),Window Unit(s) A/C,,1,98.78,,493.0,,17042220631050,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': 'Lincoln Park High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Hometown Real Estate,1966.0,5:00 PM,1600,,2363695,IL,Cook County,-87.68982696533203,60652,1929.9,11174087,28,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.73749160766602,2021-08-21,,"Split Level - Chicago, IL",,,2.0,Garage,2701 West Seipp Street,3:00 PM,5053.0,https://listings.listhub.net/pages/MREDIL/11174087/?channel=mashv,2,True,Wrightwood,,263000,164.375,,0,,,False,,Central A/C,,1,98.75,,,,19364150140000,Split Level,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '230'}, {'category': 'High', 'name': None, 'district': '230'}, {'category': 'JuniorHigh', 'name': None, 'district': '230'}, {'category': 'Middle', 'name': None, 'district': '230'}]"
,Keller Williams Realty Infinity,1890.0,,1209,,2426354,IL,Cook County,-87.78752136230469,60634,4731.71,11186147,15,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.95193099975586,,,"1.5 Story - Chicago, IL",,,2.0,Garage,6428 West Dakin Street,,8930.0,https://listings.listhub.net/pages/MREDIL/11186147/?channel=mashv,2,True,Dunning,,250000,206.782464846981,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.75,,,,13192030230000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Bridge Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Hope College Prep High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Bridge Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1930.0,,1017.0,,2456926,IL,Cook County,-87.7791976928711,60634,2001.4,11145586,51,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.94318008422852,,,"1.5 Story, Bungalow - Chicago, IL",,,2.0,Garage,6108 West Newport Avenue,,3790.0,https://listings.listhub.net/pages/MREDIL/11145586/?channel=mashv,1,True,Portage Park,,275000,270.4031465093412,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.75,,,,13203100340000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"Molloy & Associates,Inc.",1956.0,,1108.0,,2532152,IL,Cook County,-87.68998718261719,60655,3503.0,11193391,8,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.71075820922852,,,"Raised Ranch, Ranch - Chicago, IL",,,1.0,Garage,10033 South Fairfield Avenue,,4443.0,https://listings.listhub.net/pages/MREDIL/11193391/?channel=mashv,2,True,West Beverly,,259000,233.75451263537906,,0,,,False,,Central A/C,,1,98.75,,,,24124100100000,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': 'Sutherland Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Premiere Properties,2002.0,,525.0,,2426811,IL,Cook County,-87.6211929321289,60601,3570.0,11125738,71,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.88660049438477,,,"Condo,High Rise (7+ Stories),Studio - Chicago, IL",,,,Garage,222 North Columbus Drive #1211,,,https://listings.listhub.net/pages/MREDIL/11125738/?channel=mashv,1,True,Near East Side,,178900,340.76190476190476,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.75,,446.0,,17103160331122,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,ParkVue Realty Corporation,1946.0,,1056.0,,2303821,IL,Cook County,-87.64488983154297,60620,,11033597,153,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.72343063354492,,,"2 Stories - Chicago, IL",,,2.0,Garage,9352 South Green Street,,,https://listings.listhub.net/pages/MREDIL/11033597/?channel=mashv,2,True,Brainerd,,85000,80.49242424242425,,0,,,False,,None,,1,98.71,,,,25054180560000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Sotheby's International Realty,1920.0,1:30 PM,2654.0,,2494946,IL,Cook County,-87.68887329101562,60645,3130.75,11123132,73,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,42.00822067260742,2021-08-01,,"1 Story, Bungalow - Chicago, IL",,,2.0,Garage,2325 West Lunt Avenue,12:00 PM,4373.0,https://listings.listhub.net/pages/MREDIL/11123132/?channel=mashv,2,True,West Rogers Park,,425000,160.13564431047476,,0,,,False,,Central A/C,,1,98.66,,,,11311130050000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"eXp Realty, LLC",1970.0,,750.0,,2538344,IL,Cook County,-87.65525817871094,60660,1989.0,11199312,2,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.99795913696289,,,"Condo - Chicago, IL",,,,,6301 North Sheridan Road #8P,,,https://listings.listhub.net/pages/MREDIL/11199312/?channel=mashv,1,True,Edgewater Glen,,100000,133.33333333333334,,0,,,False,,Central A/C,,1,98.48,,641.0,,14052030111103,Other,,true,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Cityview,1930.0,2:00 PM,750.0,,2370441,IL,Cook County,-87.70809936523438,60647,3836.0,11178187,22,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.92779922485352,2021-08-15,,"Condo - Chicago, IL",,,,,2542 North Kedzie Avenue #G9,12:00 AM,,https://listings.listhub.net/pages/MREDIL/11178187/?channel=mashv,1,True,Logan Square,,175000,233.33333333333334,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.48,,185.0,,13264220311002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Domain Realty,1928.0,,800.0,,2366887,IL,Cook County,-87.71070861816406,60647,3038.31,11170542,31,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.91806030273438,,,"Condo - Chicago, IL",,,1.0,,2018 North SPAULDING Avenue #2-W,,,https://listings.listhub.net/pages/MREDIL/11170542/?channel=mashv,1,True,Logan Square,,169900,212.375,,0,,,False,,Central A/C,,1,98.48,,269.0,,13352330341002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX Suburban,1963.0,,850.0,,2490615,IL,Cook County,-87.65474700927734,60660,1888.14,11157016,31,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.98603820800781,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,,Garage,5701 North Sheridan Road #24E,,,https://listings.listhub.net/pages/MREDIL/11157016/?channel=mashv,1,True,Edgewater Beach,,185000,217.64705882352942,,0,,,False,Radiator,Central A/C,,1,98.48,,379.0,,14054070171130,High Rise,,true,0,0,0,"[{'category': 'Elementary', 'name': 'Swift Elementary School Specialt', 'district': '299'}, {'category': 'High', 'name': 'Senn High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Swift Elementary School Specialt', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1923.0,1:00 PM,890.0,,2433718,IL,Cook County,-87.65473175048828,60657,3438.94,11177478,23,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.93817138671875,2021-07-18,,"Condo - Chicago, IL",,,,,1014 West Barry Avenue #3,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11177478/?channel=mashv,1,True,Wrightwood Neighbors,,215000,241.57303370786516,,0,,,False,Radiator,None,,1,98.48,,298.0,,14292030381003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dralyuk Real Estate Inc.,1973.0,3:30 PM,700.0,2013-12-27 12:12:00,151049,IL,Cook County,-87.65450286865234,60640,2086.77,11179254,24,Condo/Coop,Residential,Condominium,1,,N,Chicago,MLS Listing,41.98030090332031,2021-06-12,2016-06-23 00:00:00,"Condo - Chicago, IL",2016-06-23 00:00:00,970000.0,1.0,Garage,5415 North Sheridan Road #4715,1:30 PM,,https://listings.listhub.net/pages/MREDIL/11179254/?channel=mashv,1,True,Lakewood - Balmoral,Y,154900,221.28571428571428,750000.0,0,,,False,Zoned,Central A/C,,1,98.48,,624.0,,14082030171616,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1922.0,2:00 PM,2075.0,,2471324,IL,Cook County,-87.73455047607422,60630,5373.0,11150461,43,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.97069931030273,2021-07-18,,"1.5 Story, Bungalow - Chicago, IL",,,2.0,Garage,4928 North Tripp Avenue,12:00 PM,3790.0,https://listings.listhub.net/pages/MREDIL/11150461/?channel=mashv,1,True,North Mayfair,,355000,171.0843373493976,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.44,,,,13104150310000,Bungalow,,,0,0,0,"[{'category': 'Elementary', 'name': 'Palmer Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Taft High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"eXp Realty, LLC",1944.0,,1200.0,,2478440,IL,Cook County,-87.57778930664062,60617,1238.28,11160236,40,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.73828125,,,"1 Story - Chicago, IL",,,2.0,Garage,8617 South Bennett Avenue,,3751.0,https://listings.listhub.net/pages/MREDIL/11160236/?channel=mashv,2,True,Stony Island Park,,230000,191.66666666666666,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,98.42,,,,20363300060000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
